file_id,true_label,predicted_label,drone_probability,aggregation_method,aggregation_threshold,split
0,0,0,0.24086097,whole_file,0.32823362946510315,whole_file
1,0,0,0.21829368,whole_file,0.32823362946510315,whole_file
2,0,0,0.24502788,whole_file,0.32823362946510315,whole_file
3,0,0,0.2415992,whole_file,0.32823362946510315,whole_file
4,0,0,0.22419454,whole_file,0.32823362946510315,whole_file
5,0,0,0.21878536,whole_file,0.32823362946510315,whole_file
6,0,0,0.24565463,whole_file,0.32823362946510315,whole_file
7,0,0,0.24045616,whole_file,0.32823362946510315,whole_file
8,0,0,0.24088,whole_file,0.32823362946510315,whole_file
9,0,0,0.26090577,whole_file,0.32823362946510315,whole_file
10,0,0,0.23938386,whole_file,0.32823362946510315,whole_file
11,0,0,0.31231657,whole_file,0.32823362946510315,whole_file
12,0,0,0.2861907,whole_file,0.32823362946510315,whole_file
13,0,0,0.26699483,whole_file,0.32823362946510315,whole_file
14,0,0,0.22247955,whole_file,0.32823362946510315,whole_file
15,0,0,0.21949327,whole_file,0.32823362946510315,whole_file
16,0,0,0.30024484,whole_file,0.32823362946510315,whole_file
17,0,0,0.25331342,whole_file,0.32823362946510315,whole_file
18,0,0,0.24922745,whole_file,0.32823362946510315,whole_file
19,0,0,0.24102563,whole_file,0.32823362946510315,whole_file
20,0,0,0.28390923,whole_file,0.32823362946510315,whole_file
21,0,0,0.27257222,whole_file,0.32823362946510315,whole_file
22,0,0,0.23386408,whole_file,0.32823362946510315,whole_file
23,0,0,0.23075911,whole_file,0.32823362946510315,whole_file
24,0,0,0.23652817,whole_file,0.32823362946510315,whole_file
25,0,0,0.23204331,whole_file,0.32823362946510315,whole_file
26,0,0,0.25598085,whole_file,0.32823362946510315,whole_file
27,0,0,0.28048566,whole_file,0.32823362946510315,whole_file
28,0,0,0.22921628,whole_file,0.32823362946510315,whole_file
29,0,0,0.23496266,whole_file,0.32823362946510315,whole_file
30,0,0,0.25231397,whole_file,0.32823362946510315,whole_file
31,0,0,0.3217835,whole_file,0.32823362946510315,whole_file
32,0,0,0.29552498,whole_file,0.32823362946510315,whole_file
33,0,0,0.26920855,whole_file,0.32823362946510315,whole_file
34,0,0,0.31941324,whole_file,0.32823362946510315,whole_file
35,0,0,0.2908133,whole_file,0.32823362946510315,whole_file
36,0,1,0.3324638,whole_file,0.32823362946510315,whole_file
37,0,0,0.3282157,whole_file,0.32823362946510315,whole_file
38,0,0,0.21038947,whole_file,0.32823362946510315,whole_file
39,0,0,0.28873575,whole_file,0.32823362946510315,whole_file
40,0,0,0.21378602,whole_file,0.32823362946510315,whole_file
41,0,0,0.21357024,whole_file,0.32823362946510315,whole_file
42,0,0,0.23632745,whole_file,0.32823362946510315,whole_file
43,0,0,0.26139164,whole_file,0.32823362946510315,whole_file
44,0,0,0.30903488,whole_file,0.32823362946510315,whole_file
45,0,0,0.25041533,whole_file,0.32823362946510315,whole_file
46,0,0,0.28477356,whole_file,0.32823362946510315,whole_file
47,0,0,0.2418752,whole_file,0.32823362946510315,whole_file
48,0,0,0.23708044,whole_file,0.32823362946510315,whole_file
49,0,0,0.22552736,whole_file,0.32823362946510315,whole_file
50,0,0,0.23124443,whole_file,0.32823362946510315,whole_file
51,0,0,0.22634225,whole_file,0.32823362946510315,whole_file
52,0,0,0.22954671,whole_file,0.32823362946510315,whole_file
53,0,0,0.2708203,whole_file,0.32823362946510315,whole_file
54,0,0,0.26318127,whole_file,0.32823362946510315,whole_file
55,0,0,0.2674774,whole_file,0.32823362946510315,whole_file
56,0,0,0.29763818,whole_file,0.32823362946510315,whole_file
57,0,0,0.22809705,whole_file,0.32823362946510315,whole_file
58,0,0,0.22768718,whole_file,0.32823362946510315,whole_file
59,0,0,0.24698502,whole_file,0.32823362946510315,whole_file
