file_id,true_label,predicted_label,drone_probability,aggregation_method,aggregation_threshold,split
0,0,1,0.33015043,whole_file,0.3162144422531128,whole_file
1,0,1,0.32083312,whole_file,0.3162144422531128,whole_file
2,0,1,0.5177533,whole_file,0.3162144422531128,whole_file
3,0,1,0.3448672,whole_file,0.3162144422531128,whole_file
4,0,1,0.5298917,whole_file,0.3162144422531128,whole_file
5,0,0,0.26372388,whole_file,0.3162144422531128,whole_file
6,0,1,0.32335973,whole_file,0.3162144422531128,whole_file
7,0,1,0.3250394,whole_file,0.3162144422531128,whole_file
8,0,0,0.30903092,whole_file,0.3162144422531128,whole_file
9,0,0,0.29662198,whole_file,0.3162144422531128,whole_file
10,0,1,0.5589185,whole_file,0.3162144422531128,whole_file
11,0,0,0.29028344,whole_file,0.3162144422531128,whole_file
12,0,1,0.32335973,whole_file,0.3162144422531128,whole_file
13,0,1,0.3213776,whole_file,0.3162144422531128,whole_file
14,0,0,0.30494148,whole_file,0.3162144422531128,whole_file
15,0,1,0.35234502,whole_file,0.3162144422531128,whole_file
16,0,1,0.39740193,whole_file,0.3162144422531128,whole_file
17,0,1,0.32306558,whole_file,0.3162144422531128,whole_file
18,0,0,0.2527597,whole_file,0.3162144422531128,whole_file
19,0,0,0.30226895,whole_file,0.3162144422531128,whole_file
20,0,0,0.2697926,whole_file,0.3162144422531128,whole_file
21,0,0,0.29886878,whole_file,0.3162144422531128,whole_file
22,0,0,0.30142835,whole_file,0.3162144422531128,whole_file
23,0,0,0.2659282,whole_file,0.3162144422531128,whole_file
24,0,0,0.26510215,whole_file,0.3162144422531128,whole_file
25,0,0,0.2889196,whole_file,0.3162144422531128,whole_file
26,0,0,0.28628698,whole_file,0.3162144422531128,whole_file
27,0,0,0.26509172,whole_file,0.3162144422531128,whole_file
28,0,0,0.28232837,whole_file,0.3162144422531128,whole_file
29,0,0,0.29785693,whole_file,0.3162144422531128,whole_file
30,0,0,0.27812,whole_file,0.3162144422531128,whole_file
31,0,0,0.2969393,whole_file,0.3162144422531128,whole_file
32,0,0,0.26715818,whole_file,0.3162144422531128,whole_file
33,0,0,0.28184405,whole_file,0.3162144422531128,whole_file
34,0,0,0.29918614,whole_file,0.3162144422531128,whole_file
35,0,0,0.3136107,whole_file,0.3162144422531128,whole_file
36,0,0,0.30203193,whole_file,0.3162144422531128,whole_file
37,1,1,0.34811997,whole_file,0.3162144422531128,whole_file
38,1,0,0.3116953,whole_file,0.3162144422531128,whole_file
39,1,0,0.27095243,whole_file,0.3162144422531128,whole_file
40,1,1,0.4482185,whole_file,0.3162144422531128,whole_file
41,1,1,0.3477036,whole_file,0.3162144422531128,whole_file
42,1,1,0.3196506,whole_file,0.3162144422531128,whole_file
43,1,0,0.27130926,whole_file,0.3162144422531128,whole_file
44,1,0,0.30022967,whole_file,0.3162144422531128,whole_file
45,1,0,0.30394256,whole_file,0.3162144422531128,whole_file
46,1,0,0.2956001,whole_file,0.3162144422531128,whole_file
47,1,0,0.29292738,whole_file,0.3162144422531128,whole_file
48,1,1,0.3225865,whole_file,0.3162144422531128,whole_file
49,1,1,0.5032946,whole_file,0.3162144422531128,whole_file
50,1,0,0.30747497,whole_file,0.3162144422531128,whole_file
51,1,1,0.34061268,whole_file,0.3162144422531128,whole_file
52,1,0,0.30497932,whole_file,0.3162144422531128,whole_file
53,1,1,0.42550868,whole_file,0.3162144422531128,whole_file
54,1,0,0.29976583,whole_file,0.3162144422531128,whole_file
55,1,1,0.36851507,whole_file,0.3162144422531128,whole_file
