file_id,true_label,predicted_label,drone_probability,aggregation_method,aggregation_threshold,split
0,0,0,0.20886597,whole_file,0.3040691912174225,whole_file
1,0,0,0.2187963,whole_file,0.3040691912174225,whole_file
2,0,0,0.27854773,whole_file,0.3040691912174225,whole_file
3,0,0,0.22705379,whole_file,0.3040691912174225,whole_file
4,0,0,0.23963802,whole_file,0.3040691912174225,whole_file
5,0,0,0.24228716,whole_file,0.3040691912174225,whole_file
6,0,0,0.22812988,whole_file,0.3040691912174225,whole_file
7,0,0,0.21987826,whole_file,0.3040691912174225,whole_file
8,0,0,0.19238636,whole_file,0.3040691912174225,whole_file
9,0,0,0.19374943,whole_file,0.3040691912174225,whole_file
10,0,0,0.22110821,whole_file,0.3040691912174225,whole_file
11,0,0,0.20499521,whole_file,0.3040691912174225,whole_file
12,0,0,0.2513557,whole_file,0.3040691912174225,whole_file
13,0,0,0.20208098,whole_file,0.3040691912174225,whole_file
14,0,0,0.2900351,whole_file,0.3040691912174225,whole_file
15,0,0,0.21880664,whole_file,0.3040691912174225,whole_file
16,0,0,0.22517823,whole_file,0.3040691912174225,whole_file
17,0,0,0.21037458,whole_file,0.3040691912174225,whole_file
18,0,0,0.19247441,whole_file,0.3040691912174225,whole_file
19,0,0,0.20104046,whole_file,0.3040691912174225,whole_file
20,0,0,0.19843264,whole_file,0.3040691912174225,whole_file
21,0,0,0.19221024,whole_file,0.3040691912174225,whole_file
22,0,0,0.21441494,whole_file,0.3040691912174225,whole_file
23,0,0,0.21461217,whole_file,0.3040691912174225,whole_file
24,0,0,0.21180184,whole_file,0.3040691912174225,whole_file
25,0,0,0.27018133,whole_file,0.3040691912174225,whole_file
26,0,0,0.24356642,whole_file,0.3040691912174225,whole_file
27,0,0,0.2614459,whole_file,0.3040691912174225,whole_file
28,0,0,0.25003868,whole_file,0.3040691912174225,whole_file
29,0,0,0.24680923,whole_file,0.3040691912174225,whole_file
30,0,0,0.22829601,whole_file,0.3040691912174225,whole_file
31,0,0,0.23875166,whole_file,0.3040691912174225,whole_file
32,0,0,0.24002783,whole_file,0.3040691912174225,whole_file
33,0,0,0.26723647,whole_file,0.3040691912174225,whole_file
34,0,0,0.25724366,whole_file,0.3040691912174225,whole_file
35,0,0,0.2223677,whole_file,0.3040691912174225,whole_file
36,0,0,0.22196615,whole_file,0.3040691912174225,whole_file
37,0,0,0.23488669,whole_file,0.3040691912174225,whole_file
38,0,0,0.20998625,whole_file,0.3040691912174225,whole_file
39,0,0,0.19510722,whole_file,0.3040691912174225,whole_file
40,0,0,0.23501481,whole_file,0.3040691912174225,whole_file
41,0,0,0.22835179,whole_file,0.3040691912174225,whole_file
42,0,0,0.2514606,whole_file,0.3040691912174225,whole_file
43,0,0,0.23923971,whole_file,0.3040691912174225,whole_file
44,0,0,0.2377795,whole_file,0.3040691912174225,whole_file
45,0,0,0.22669521,whole_file,0.3040691912174225,whole_file
46,0,0,0.25681204,whole_file,0.3040691912174225,whole_file
47,0,0,0.23180908,whole_file,0.3040691912174225,whole_file
48,0,0,0.22649585,whole_file,0.3040691912174225,whole_file
49,0,0,0.18297178,whole_file,0.3040691912174225,whole_file
50,0,0,0.24686587,whole_file,0.3040691912174225,whole_file
51,0,0,0.2503267,whole_file,0.3040691912174225,whole_file
52,0,0,0.22632317,whole_file,0.3040691912174225,whole_file
53,0,0,0.22044158,whole_file,0.3040691912174225,whole_file
54,0,0,0.24475148,whole_file,0.3040691912174225,whole_file
55,0,0,0.24202588,whole_file,0.3040691912174225,whole_file
56,0,0,0.22828835,whole_file,0.3040691912174225,whole_file
57,0,0,0.2755471,whole_file,0.3040691912174225,whole_file
58,0,0,0.28967124,whole_file,0.3040691912174225,whole_file
59,0,0,0.2195479,whole_file,0.3040691912174225,whole_file
60,0,0,0.2433275,whole_file,0.3040691912174225,whole_file
61,0,0,0.23792483,whole_file,0.3040691912174225,whole_file
62,0,0,0.24226391,whole_file,0.3040691912174225,whole_file
63,0,0,0.22754921,whole_file,0.3040691912174225,whole_file
64,0,0,0.22360705,whole_file,0.3040691912174225,whole_file
65,0,0,0.19594477,whole_file,0.3040691912174225,whole_file
66,0,0,0.20393859,whole_file,0.3040691912174225,whole_file
67,0,0,0.22982742,whole_file,0.3040691912174225,whole_file
68,0,0,0.22619617,whole_file,0.3040691912174225,whole_file
69,0,0,0.2764709,whole_file,0.3040691912174225,whole_file
70,0,0,0.23837683,whole_file,0.3040691912174225,whole_file
71,0,0,0.22700815,whole_file,0.3040691912174225,whole_file
72,0,0,0.23709422,whole_file,0.3040691912174225,whole_file
73,0,0,0.2239333,whole_file,0.3040691912174225,whole_file
74,0,0,0.23060668,whole_file,0.3040691912174225,whole_file
75,0,0,0.2265802,whole_file,0.3040691912174225,whole_file
76,0,0,0.27411073,whole_file,0.3040691912174225,whole_file
77,0,0,0.2305603,whole_file,0.3040691912174225,whole_file
78,0,0,0.24199195,whole_file,0.3040691912174225,whole_file
79,0,0,0.23354717,whole_file,0.3040691912174225,whole_file
80,0,0,0.23845515,whole_file,0.3040691912174225,whole_file
81,0,0,0.2399178,whole_file,0.3040691912174225,whole_file
82,0,0,0.24013203,whole_file,0.3040691912174225,whole_file
83,0,0,0.23643242,whole_file,0.3040691912174225,whole_file
84,0,0,0.21880656,whole_file,0.3040691912174225,whole_file
85,0,0,0.25181448,whole_file,0.3040691912174225,whole_file
86,0,0,0.28495568,whole_file,0.3040691912174225,whole_file
