file_id,true_label,predicted_label,drone_probability,aggregation_method,aggregation_threshold,split
0,0,0,0.22775526,whole_file,0.3040691912174225,whole_file
1,0,0,0.2441017,whole_file,0.3040691912174225,whole_file
2,0,0,0.23229565,whole_file,0.3040691912174225,whole_file
3,0,0,0.22887515,whole_file,0.3040691912174225,whole_file
4,0,0,0.24220987,whole_file,0.3040691912174225,whole_file
5,0,0,0.24442132,whole_file,0.3040691912174225,whole_file
6,0,0,0.23887871,whole_file,0.3040691912174225,whole_file
7,0,0,0.22886401,whole_file,0.3040691912174225,whole_file
8,0,0,0.23226026,whole_file,0.3040691912174225,whole_file
9,0,0,0.23897186,whole_file,0.3040691912174225,whole_file
10,0,0,0.2268022,whole_file,0.3040691912174225,whole_file
11,0,0,0.27295336,whole_file,0.3040691912174225,whole_file
12,0,0,0.25977314,whole_file,0.3040691912174225,whole_file
13,0,0,0.24217148,whole_file,0.3040691912174225,whole_file
14,0,0,0.22185585,whole_file,0.3040691912174225,whole_file
15,0,0,0.2100491,whole_file,0.3040691912174225,whole_file
16,0,0,0.2621233,whole_file,0.3040691912174225,whole_file
17,0,0,0.23734272,whole_file,0.3040691912174225,whole_file
18,0,0,0.23263721,whole_file,0.3040691912174225,whole_file
19,0,0,0.22721846,whole_file,0.3040691912174225,whole_file
20,0,0,0.2535798,whole_file,0.3040691912174225,whole_file
21,0,0,0.24807535,whole_file,0.3040691912174225,whole_file
22,0,0,0.22501224,whole_file,0.3040691912174225,whole_file
23,0,0,0.22499515,whole_file,0.3040691912174225,whole_file
24,0,0,0.22091806,whole_file,0.3040691912174225,whole_file
25,0,0,0.2170148,whole_file,0.3040691912174225,whole_file
26,0,0,0.24105678,whole_file,0.3040691912174225,whole_file
27,0,0,0.25047278,whole_file,0.3040691912174225,whole_file
28,0,0,0.24331582,whole_file,0.3040691912174225,whole_file
29,0,0,0.22497034,whole_file,0.3040691912174225,whole_file
30,0,0,0.22751363,whole_file,0.3040691912174225,whole_file
31,0,0,0.28046858,whole_file,0.3040691912174225,whole_file
32,0,0,0.2667873,whole_file,0.3040691912174225,whole_file
33,0,0,0.24354494,whole_file,0.3040691912174225,whole_file
34,0,0,0.2765937,whole_file,0.3040691912174225,whole_file
35,0,0,0.25668994,whole_file,0.3040691912174225,whole_file
36,0,0,0.28876644,whole_file,0.3040691912174225,whole_file
37,0,0,0.28594303,whole_file,0.3040691912174225,whole_file
38,0,0,0.2065682,whole_file,0.3040691912174225,whole_file
39,0,0,0.25228667,whole_file,0.3040691912174225,whole_file
40,0,0,0.20888798,whole_file,0.3040691912174225,whole_file
41,0,0,0.2086196,whole_file,0.3040691912174225,whole_file
42,0,0,0.2199772,whole_file,0.3040691912174225,whole_file
43,0,0,0.23339324,whole_file,0.3040691912174225,whole_file
44,0,0,0.26275715,whole_file,0.3040691912174225,whole_file
45,0,0,0.22346029,whole_file,0.3040691912174225,whole_file
46,0,0,0.24669518,whole_file,0.3040691912174225,whole_file
47,0,0,0.25306532,whole_file,0.3040691912174225,whole_file
48,0,0,0.25027233,whole_file,0.3040691912174225,whole_file
49,0,0,0.2418987,whole_file,0.3040691912174225,whole_file
50,0,0,0.24706036,whole_file,0.3040691912174225,whole_file
51,0,0,0.24247803,whole_file,0.3040691912174225,whole_file
52,0,0,0.24414732,whole_file,0.3040691912174225,whole_file
53,0,0,0.2528604,whole_file,0.3040691912174225,whole_file
54,0,0,0.25397524,whole_file,0.3040691912174225,whole_file
55,0,0,0.25262353,whole_file,0.3040691912174225,whole_file
56,0,0,0.2825324,whole_file,0.3040691912174225,whole_file
57,0,0,0.24444431,whole_file,0.3040691912174225,whole_file
58,0,0,0.2451782,whole_file,0.3040691912174225,whole_file
59,0,0,0.25959325,whole_file,0.3040691912174225,whole_file
60,0,0,0.27325338,whole_file,0.3040691912174225,whole_file
61,0,0,0.2240149,whole_file,0.3040691912174225,whole_file
62,0,0,0.24076252,whole_file,0.3040691912174225,whole_file
63,0,0,0.22455788,whole_file,0.3040691912174225,whole_file
64,0,0,0.22745474,whole_file,0.3040691912174225,whole_file
65,0,0,0.22353844,whole_file,0.3040691912174225,whole_file
66,0,0,0.24116704,whole_file,0.3040691912174225,whole_file
67,0,0,0.23973228,whole_file,0.3040691912174225,whole_file
68,0,0,0.22909752,whole_file,0.3040691912174225,whole_file
69,0,0,0.22630638,whole_file,0.3040691912174225,whole_file
70,0,0,0.23622744,whole_file,0.3040691912174225,whole_file
71,0,0,0.22341996,whole_file,0.3040691912174225,whole_file
72,0,0,0.2339709,whole_file,0.3040691912174225,whole_file
73,0,0,0.236651,whole_file,0.3040691912174225,whole_file
74,0,0,0.23580673,whole_file,0.3040691912174225,whole_file
75,0,0,0.2284297,whole_file,0.3040691912174225,whole_file
76,0,0,0.22174394,whole_file,0.3040691912174225,whole_file
77,0,0,0.22426221,whole_file,0.3040691912174225,whole_file
78,0,0,0.22242512,whole_file,0.3040691912174225,whole_file
79,0,0,0.23116995,whole_file,0.3040691912174225,whole_file
80,0,0,0.23627456,whole_file,0.3040691912174225,whole_file
81,0,0,0.23222439,whole_file,0.3040691912174225,whole_file
82,0,0,0.23183537,whole_file,0.3040691912174225,whole_file
83,0,0,0.23397717,whole_file,0.3040691912174225,whole_file
84,0,0,0.21762036,whole_file,0.3040691912174225,whole_file
85,0,0,0.22826783,whole_file,0.3040691912174225,whole_file
86,0,0,0.20108718,whole_file,0.3040691912174225,whole_file
87,0,0,0.22323108,whole_file,0.3040691912174225,whole_file
88,0,0,0.22175153,whole_file,0.3040691912174225,whole_file
89,0,0,0.22513247,whole_file,0.3040691912174225,whole_file
90,0,0,0.23090793,whole_file,0.3040691912174225,whole_file
91,0,0,0.23023377,whole_file,0.3040691912174225,whole_file
92,0,0,0.19656092,whole_file,0.3040691912174225,whole_file
93,0,0,0.20432453,whole_file,0.3040691912174225,whole_file
94,0,0,0.22105512,whole_file,0.3040691912174225,whole_file
95,0,0,0.2263108,whole_file,0.3040691912174225,whole_file
96,0,0,0.19947456,whole_file,0.3040691912174225,whole_file
97,0,0,0.19989981,whole_file,0.3040691912174225,whole_file
98,0,0,0.24155797,whole_file,0.3040691912174225,whole_file
99,0,0,0.23707831,whole_file,0.3040691912174225,whole_file
100,0,0,0.23124664,whole_file,0.3040691912174225,whole_file
101,0,0,0.22854507,whole_file,0.3040691912174225,whole_file
102,0,0,0.23218642,whole_file,0.3040691912174225,whole_file
103,0,0,0.23948051,whole_file,0.3040691912174225,whole_file
104,0,0,0.24033882,whole_file,0.3040691912174225,whole_file
105,0,0,0.22847793,whole_file,0.3040691912174225,whole_file
106,0,0,0.22927433,whole_file,0.3040691912174225,whole_file
107,0,0,0.22227344,whole_file,0.3040691912174225,whole_file
108,0,0,0.24345611,whole_file,0.3040691912174225,whole_file
109,0,0,0.2313379,whole_file,0.3040691912174225,whole_file
110,0,0,0.22507422,whole_file,0.3040691912174225,whole_file
111,0,0,0.23933694,whole_file,0.3040691912174225,whole_file
112,0,0,0.24090552,whole_file,0.3040691912174225,whole_file
113,0,0,0.22583231,whole_file,0.3040691912174225,whole_file
114,0,0,0.2227124,whole_file,0.3040691912174225,whole_file
115,0,0,0.22337388,whole_file,0.3040691912174225,whole_file
116,0,0,0.25654677,whole_file,0.3040691912174225,whole_file
117,0,0,0.2613875,whole_file,0.3040691912174225,whole_file
118,0,0,0.24889146,whole_file,0.3040691912174225,whole_file
119,0,0,0.2522886,whole_file,0.3040691912174225,whole_file
120,0,0,0.25775194,whole_file,0.3040691912174225,whole_file
121,0,0,0.2605555,whole_file,0.3040691912174225,whole_file
122,0,0,0.2569412,whole_file,0.3040691912174225,whole_file
123,0,0,0.25402573,whole_file,0.3040691912174225,whole_file
124,0,0,0.25116965,whole_file,0.3040691912174225,whole_file
125,0,0,0.25029656,whole_file,0.3040691912174225,whole_file
126,0,0,0.2539855,whole_file,0.3040691912174225,whole_file
127,0,0,0.25842202,whole_file,0.3040691912174225,whole_file
128,0,0,0.25237447,whole_file,0.3040691912174225,whole_file
129,0,0,0.25447083,whole_file,0.3040691912174225,whole_file
130,0,0,0.25166446,whole_file,0.3040691912174225,whole_file
131,0,0,0.25191247,whole_file,0.3040691912174225,whole_file
132,0,0,0.2554397,whole_file,0.3040691912174225,whole_file
133,0,0,0.25877288,whole_file,0.3040691912174225,whole_file
134,0,0,0.25541073,whole_file,0.3040691912174225,whole_file
135,0,0,0.25587124,whole_file,0.3040691912174225,whole_file
136,0,0,0.25435582,whole_file,0.3040691912174225,whole_file
137,0,0,0.25715446,whole_file,0.3040691912174225,whole_file
138,0,0,0.22480112,whole_file,0.3040691912174225,whole_file
139,0,0,0.22269271,whole_file,0.3040691912174225,whole_file
140,0,0,0.25732937,whole_file,0.3040691912174225,whole_file
141,0,0,0.23086931,whole_file,0.3040691912174225,whole_file
142,0,0,0.22352402,whole_file,0.3040691912174225,whole_file
143,0,0,0.22297964,whole_file,0.3040691912174225,whole_file
144,0,0,0.26484936,whole_file,0.3040691912174225,whole_file
145,0,0,0.27301508,whole_file,0.3040691912174225,whole_file
146,0,0,0.2641146,whole_file,0.3040691912174225,whole_file
147,0,0,0.23202892,whole_file,0.3040691912174225,whole_file
148,0,0,0.22366892,whole_file,0.3040691912174225,whole_file
149,0,0,0.26279968,whole_file,0.3040691912174225,whole_file
150,0,0,0.23604795,whole_file,0.3040691912174225,whole_file
151,0,0,0.23112129,whole_file,0.3040691912174225,whole_file
152,0,0,0.22304602,whole_file,0.3040691912174225,whole_file
153,0,0,0.2670077,whole_file,0.3040691912174225,whole_file
154,0,0,0.26667756,whole_file,0.3040691912174225,whole_file
155,0,0,0.27399817,whole_file,0.3040691912174225,whole_file
156,0,0,0.27710518,whole_file,0.3040691912174225,whole_file
157,0,0,0.22237727,whole_file,0.3040691912174225,whole_file
158,0,0,0.26416335,whole_file,0.3040691912174225,whole_file
159,0,0,0.27118528,whole_file,0.3040691912174225,whole_file
160,0,0,0.22930747,whole_file,0.3040691912174225,whole_file
161,0,0,0.22331218,whole_file,0.3040691912174225,whole_file
162,0,0,0.2619362,whole_file,0.3040691912174225,whole_file
163,0,0,0.26496175,whole_file,0.3040691912174225,whole_file
164,0,0,0.26227054,whole_file,0.3040691912174225,whole_file
