file_id,true_label,predicted_label,drone_probability,aggregation_method,aggregation_threshold,split
0,0,1,0.003165907000000,whole_file,0.979994000000000,whole_file
1,0,1,0.002290292000000,whole_file,0.979994000000000,whole_file
2,0,1,0.003268651700000,whole_file,0.979994000000000,whole_file
3,0,1,0.003168749200000,whole_file,0.979994000000000,whole_file
4,0,1,0.003758051200000,whole_file,0.979994000000000,whole_file
5,0,1,0.003012024000000,whole_file,0.979994000000000,whole_file
6,0,1,0.002997230300000,whole_file,0.979994000000000,whole_file
7,0,1,0.003169115000000,whole_file,0.979994000000000,whole_file
8,0,1,0.003164133000000,whole_file,0.979994000000000,whole_file
9,0,1,0.004433614000000,whole_file,0.979994000000000,whole_file
10,0,1,0.004678952500000,whole_file,0.979994000000000,whole_file
11,0,1,0.003430673200000,whole_file,0.979994000000000,whole_file
12,0,1,0.004288187700000,whole_file,0.979994000000000,whole_file
13,0,1,0.004559991000000,whole_file,0.979994000000000,whole_file
14,0,1,0.003969149000000,whole_file,0.979994000000000,whole_file
15,0,1,0.003387919600000,whole_file,0.979994000000000,whole_file
16,0,1,0.005435072000000,whole_file,0.979994000000000,whole_file
17,0,1,0.003196122400000,whole_file,0.979994000000000,whole_file
18,0,1,0.003699926700000,whole_file,0.979994000000000,whole_file
19,0,1,0.004378610300000,whole_file,0.979994000000000,whole_file
20,0,1,0.003108636000000,whole_file,0.979994000000000,whole_file
21,0,1,0.003639030000000,whole_file,0.979994000000000,whole_file
22,0,1,0.003607887500000,whole_file,0.979994000000000,whole_file
23,0,1,0.003836645500000,whole_file,0.979994000000000,whole_file
24,0,1,0.003511123100000,whole_file,0.979994000000000,whole_file
25,0,1,0.003492563300000,whole_file,0.979994000000000,whole_file
26,0,1,0.003871510700000,whole_file,0.979994000000000,whole_file
27,0,1,0.005219314000000,whole_file,0.979994000000000,whole_file
28,0,1,0.002008300500000,whole_file,0.979994000000000,whole_file
29,0,1,0.004413722000000,whole_file,0.979994000000000,whole_file
30,0,1,0.003944661000000,whole_file,0.979994000000000,whole_file
31,0,1,0.003497033600000,whole_file,0.979994000000000,whole_file
32,0,1,0.003835420800000,whole_file,0.979994000000000,whole_file
33,0,1,0.004087000000000,whole_file,0.979994000000000,whole_file
34,0,1,0.003144104500000,whole_file,0.979994000000000,whole_file
35,0,1,0.003406526000000,whole_file,0.979994000000000,whole_file
36,0,1,0.003057478000000,whole_file,0.979994000000000,whole_file
37,0,1,0.003342943300000,whole_file,0.979994000000000,whole_file
38,0,1,0.004289859400000,whole_file,0.979994000000000,whole_file
39,0,1,0.004143785000000,whole_file,0.979994000000000,whole_file
40,0,1,0.004391737700000,whole_file,0.979994000000000,whole_file
41,0,1,0.004474862000000,whole_file,0.979994000000000,whole_file
42,0,1,0.005227574000000,whole_file,0.979994000000000,whole_file
43,0,1,0.004706404600000,whole_file,0.979994000000000,whole_file
44,0,1,0.003655585500000,whole_file,0.979994000000000,whole_file
