file_id,true_label,predicted_label,drone_probability,aggregation_method,aggregation_threshold,split
0,1,0,0.00062573754,whole_file,0.0006305603892542422,whole_file
1,1,1,0.00075548055,whole_file,0.0006305603892542422,whole_file
2,1,1,0.0011034438,whole_file,0.0006305603892542422,whole_file
3,1,1,0.0006425156,whole_file,0.0006305603892542422,whole_file
4,1,1,0.00064581045,whole_file,0.0006305603892542422,whole_file
5,1,1,0.012593355,whole_file,0.0006305603892542422,whole_file
6,1,1,0.0042976756,whole_file,0.0006305603892542422,whole_file
7,1,1,0.0025293962,whole_file,0.0006305603892542422,whole_file
8,1,1,0.0057619014,whole_file,0.0006305603892542422,whole_file
9,1,1,0.0009025011,whole_file,0.0006305603892542422,whole_file
10,1,1,0.001041972,whole_file,0.0006305603892542422,whole_file
11,1,1,0.0007938516,whole_file,0.0006305603892542422,whole_file
12,1,1,0.0010127806,whole_file,0.0006305603892542422,whole_file
13,1,1,0.0038230994,whole_file,0.0006305603892542422,whole_file
14,1,1,0.0037444066,whole_file,0.0006305603892542422,whole_file
15,1,1,0.007837024,whole_file,0.0006305603892542422,whole_file
16,1,1,0.0007536303,whole_file,0.0006305603892542422,whole_file
17,1,1,0.0036690389,whole_file,0.0006305603892542422,whole_file
18,1,1,0.0016807255,whole_file,0.0006305603892542422,whole_file
19,1,1,0.0010810955,whole_file,0.0006305603892542422,whole_file
20,1,1,0.00075198535,whole_file,0.0006305603892542422,whole_file
21,1,1,0.0009181122,whole_file,0.0006305603892542422,whole_file
22,1,1,0.0016761323,whole_file,0.0006305603892542422,whole_file
23,1,1,0.0024677743,whole_file,0.0006305603892542422,whole_file
24,1,1,0.010412441,whole_file,0.0006305603892542422,whole_file
25,1,1,0.0047378554,whole_file,0.0006305603892542422,whole_file
26,1,1,0.0026270384,whole_file,0.0006305603892542422,whole_file
27,1,1,0.00075675803,whole_file,0.0006305603892542422,whole_file
28,1,1,0.0018564316,whole_file,0.0006305603892542422,whole_file
29,1,1,0.000786569,whole_file,0.0006305603892542422,whole_file
30,1,1,0.0007038245,whole_file,0.0006305603892542422,whole_file
31,1,1,0.0012792825,whole_file,0.0006305603892542422,whole_file
32,1,1,0.0027231872,whole_file,0.0006305603892542422,whole_file
33,1,1,0.005292716,whole_file,0.0006305603892542422,whole_file
34,1,1,0.0023834726,whole_file,0.0006305603892542422,whole_file
35,1,1,0.0017150634,whole_file,0.0006305603892542422,whole_file
36,1,1,0.0008649175,whole_file,0.0006305603892542422,whole_file
